avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,satisfaction,status,tenure,last_evaluation_missing,underperformer,unhappy,overachiever,department_IT,department_Missing,department_admin,department_engineering,department_finance,department_management,department_marketing,department_procurement,department_product,department_sales,department_support,salary_high,salary_low,salary_medium
238,0.0,0.5141959739649999,4,0.0,0.7498901885789999,0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
161,0.0,0.78561684171,4,0.0,0.666778971374,0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
169,0.0,0.9037865446700001,5,0.0,0.749547456985,0,3.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
158,0.0,0.8202267692820001,5,0.0,0.770225839788,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
264,0.0,0.722492261157,6,0.0,0.169988033924,1,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
180,0.0,0.0,3,0.0,0.19307306380999997,0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
233,1.0,0.9287733729850001,5,0.0,0.5202380249140001,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
225,0.0,0.685435182,5,0.0,0.925740692631,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
140,0.0,0.521143756067,6,0.0,0.13631383373,0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
271,0.0,0.520118170429,4,0.0,0.831256996548,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
239,0.0,0.890356697683,3,0.0,0.6495305975419999,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
151,1.0,0.8681811162659999,3,0.0,0.981446058761,0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
245,0.0,0.549431024195,3,0.0,0.744337799263,0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
251,0.0,0.6258484565770001,3,0.0,0.458980238868,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
190,0.0,0.45211619321999996,3,0.0,0.481729510998,0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
233,1.0,0.583459602261,3,0.0,0.868227333771,0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
168,0.0,0.870339502556,3,0.0,1.0,0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
241,0.0,0.9682223765189999,5,0.0,0.70172805694,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
261,0.0,0.8248137105679999,6,0.0,0.151973647066,1,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
247,0.0,0.892586139422,6,0.0,0.0824497147462,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
249,0.0,0.495679195144,2,0.0,0.9537961995209999,0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
223,0.0,0.6943809333750001,4,0.0,0.547370171586,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
148,0.0,0.543947792858,2,0.0,0.5078889395530001,1,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
179,0.0,0.7789579045530001,4,0.0,0.83082483921,0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
182,1.0,0.712669475585,5,0.0,0.8587171507250001,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
216,0.0,0.84662839415,4,0.0,0.5471380139190001,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
134,0.0,0.588402986601,2,0.0,0.373409422806,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
123,0.0,0.774735261372,2,0.0,0.508124248205,0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
263,1.0,0.853838075467,4,0.0,0.8119934800759999,1,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
126,0.0,0.406675025062,2,0.0,0.365610998942,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
145,0.0,0.416578415784,3,1.0,0.679091686524,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
219,1.0,0.517558898957,4,0.0,0.598769053028,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
218,1.0,0.608815557325,5,0.0,0.145840368272,0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
160,0.0,0.545405738507,5,0.0,0.89064334338,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
151,0.0,0.614739177605,3,0.0,0.275477966225,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
147,0.0,0.610603229192,2,0.0,0.39596372032899996,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
209,1.0,0.501377600771,5,0.0,0.59639948774,0,8.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
237,0.0,0.759585494965,6,0.0,0.18208638423300003,0,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
263,0.0,0.976342378945,5,0.0,0.737583572798,1,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
205,0.0,0.766296500414,4,0.0,0.666090678456,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
152,0.0,0.698158157843,5,0.0,0.43748924105,0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
155,1.0,0.474133692287,2,0.0,0.42451613164499996,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
156,1.0,0.890071067862,2,0.0,0.598193204376,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
205,0.0,0.901329039432,5,0.0,0.612306492262,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
232,0.0,0.7436812741850001,5,0.0,0.908143961478,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
216,0.0,0.834626551277,3,0.0,0.750479081258,0,8.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
229,0.0,0.962049872604,5,0.0,0.799075852149,1,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
267,0.0,0.8405168678839999,5,0.0,0.198368170625,0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
149,0.0,0.5698412492080001,3,1.0,0.151096636344,0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
241,0.0,0.96945465537,4,0.0,0.8363645560169999,1,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
158,0.0,0.573088926534,4,0.0,0.874101257122,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
218,0.0,0.598379804286,3,0.0,0.9119283265129999,0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
224,0.0,0.877646533604,3,0.0,0.555114201913,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
209,0.0,0.701343255851,3,0.0,0.9282176485860001,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
134,0.0,0.716895559197,3,0.0,0.7796858892199999,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
191,0.0,0.47463113408200003,4,0.0,0.151565021035,0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
136,0.0,0.610224765018,3,0.0,0.70325987069,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
137,0.0,0.523044055822,2,0.0,0.36326303009800004,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
231,1.0,0.748416596242,3,0.0,0.7063809143600001,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
152,0.0,0.5212941013669999,2,0.0,0.332209930792,1,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
174,0.0,0.8225965428409999,3,0.0,0.6521704146739999,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
149,0.0,0.416883131203,2,0.0,0.42187774946900003,1,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
133,0.0,0.662613747615,5,0.0,0.6482531533429999,0,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
142,0.0,0.567780146407,2,0.0,0.372355051233,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
274,0.0,0.979433939596,5,0.0,0.869195173829,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
212,0.0,0.890680492802,2,0.0,0.453723817568,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
158,0.0,0.7834546250100001,4,0.0,0.735353499516,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
142,0.0,0.766570375414,3,0.0,0.617466253577,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
133,0.0,0.655843920165,3,0.0,0.261327976625,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
235,0.0,0.918922625284,5,0.0,0.628632399443,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
259,0.0,0.5112503847100001,4,0.0,0.956443607405,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
228,0.0,0.7229620668060001,3,0.0,0.8373849642710001,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
301,0.0,0.7936511554250001,6,0.0,0.147256201539,1,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
273,0.0,0.95651366809,5,0.0,0.170904436603,0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
165,0.0,0.7729134476980001,4,0.0,1.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
153,0.0,0.59223374919,4,0.0,0.98652076894,0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
233,0.0,0.46770825795000004,4,0.0,0.779214733729,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
131,0.0,0.480343424108,2,0.0,0.38568417546800005,1,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
224,1.0,0.891648383756,4,0.0,0.7115227054719999,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
204,0.0,0.975234902325,4,0.0,0.212498717656,0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
205,1.0,0.529033972143,5,0.0,1.0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
158,0.0,0.43862722355899997,2,0.0,0.595297298029,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
157,0.0,0.545804644955,2,0.0,0.8361529095039999,0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
151,0.0,0.554599396299,2,0.0,0.407888409183,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
168,0.0,0.0,4,0.0,0.701477818988,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
239,0.0,0.8373638034119999,4,0.0,0.571566087312,0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
236,0.0,0.39048893986199995,2,0.0,0.786020808102,0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
142,0.0,0.40427685379100003,2,0.0,0.425878311781,1,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
244,0.0,0.746558192337,5,0.0,0.83844909006,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
164,0.0,0.789713554286,4,0.0,0.7808719897409999,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
155,1.0,0.789051461398,4,0.0,1.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
182,0.0,0.8842203135019999,5,0.0,0.777148997773,0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
155,1.0,0.485023768143,4,0.0,0.757519611211,0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
249,0.0,0.707159879596,5,0.0,0.9635720450059999,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
198,0.0,0.61579610643,4,0.0,1.0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
268,0.0,0.558539430168,3,0.0,0.909651669138,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
132,0.0,0.6562066817000001,3,0.0,0.364549769142,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
139,0.0,0.5195875357399999,2,0.0,0.417860816548,1,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
206,0.0,0.620555413267,4,0.0,0.596786725239,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
264,0.0,0.699658522655,5,0.0,0.457599663771,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
193,1.0,0.0,3,0.0,0.46482338562799996,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
192,0.0,0.9284482903710001,4,0.0,0.611924634179,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
210,1.0,0.48687230729500003,3,0.0,0.887810735343,0,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
216,0.0,0.691124241433,3,0.0,0.563263256016,0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
130,0.0,1.0,5,0.0,0.361772650797,0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
157,0.0,0.526456129126,2,0.0,0.46813218381899996,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
135,0.0,0.0,2,0.0,0.45570593212,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
206,0.0,0.8802621810200001,4,0.0,0.801089669606,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
269,0.0,0.512373486447,4,0.0,0.798526359048,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
268,0.0,0.9074960056389999,4,0.0,0.7815082789290001,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
154,0.0,0.753180947947,3,0.0,0.6239768347029999,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
167,0.0,0.971474285097,5,0.0,1.0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
237,0.0,0.9574886726200001,4,0.0,0.719638101225,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
189,0.0,0.834799133873,2,0.0,0.48449339542099995,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
236,0.0,0.964364323576,5,0.0,0.8421046472939999,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
179,0.0,0.9986715173270001,3,0.0,0.8904883420209999,0,8.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
127,0.0,0.549953230215,2,0.0,0.360304904507,1,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
144,0.0,0.8187317272750001,3,0.0,0.734638077874,0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
178,0.0,0.617444595526,3,0.0,0.797249458624,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
191,1.0,0.0,5,0.0,0.571234317649,0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
160,0.0,0.580092404185,2,0.0,0.375959809049,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
149,0.0,0.656190155603,3,0.0,0.8047353569310001,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
152,1.0,0.8067263092229999,4,0.0,0.787559107994,0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
295,0.0,0.843829298423,6,0.0,0.0966883533023,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
145,0.0,0.553785565265,2,0.0,0.415743571456,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
218,1.0,0.9114878491949999,6,0.0,0.203298689862,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
166,0.0,0.0,3,0.0,0.7663645496610001,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
132,0.0,0.484984992834,2,0.0,0.36000343467600004,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
198,0.0,0.963460235149,4,0.0,0.570154619926,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
192,0.0,0.571244996473,3,0.0,0.641262963977,0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
113,0.0,0.406523886292,2,1.0,0.376935050588,0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
127,0.0,0.568460948422,2,0.0,0.44814362870700003,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
243,0.0,0.559980982892,3,0.0,0.596303749805,0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
274,0.0,1.0,4,0.0,0.930129449083,1,6.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
149,0.0,0.549294179325,5,0.0,0.8672586224879999,0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
146,1.0,0.530165313136,3,0.0,0.782775188704,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
275,0.0,0.765932014918,6,0.0,0.13690817569299998,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
266,0.0,0.806179645369,6,0.0,0.151576868065,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
145,0.0,0.592700106743,2,0.0,0.48411582686099996,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
134,0.0,0.7008763580580001,6,0.0,0.45598609553099995,0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
131,0.0,0.441817141083,2,0.0,0.43012154696500005,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
195,0.0,0.465844274223,4,0.0,0.625976811954,0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
234,0.0,0.822409715097,4,0.0,0.727367267588,0,3.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
183,0.0,0.9383262059090001,4,0.0,0.9060299923180001,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
247,0.0,0.848213713882,6,0.0,0.134920019143,1,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
291,0.0,0.798204297309,7,0.0,0.122944840053,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
264,0.0,0.8126901427169999,3,0.0,0.745623864964,0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
139,0.0,0.7760911445309999,4,0.0,0.640210455843,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
204,1.0,0.505298884577,6,0.0,0.17877924795000003,0,6.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
197,0.0,0.960157376312,3,0.0,0.7679487692129999,0,3.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
157,0.0,0.589940110596,3,0.0,0.546338447177,0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
144,0.0,0.478546921119,3,0.0,0.9503835594910001,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
185,0.0,1.0,3,0.0,0.573864733363,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
261,0.0,0.8910782027590001,4,0.0,0.644068508749,0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
139,0.0,0.892388253812,5,0.0,0.586333496752,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
235,0.0,0.959336691917,5,0.0,0.7910697528820001,1,5.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
152,0.0,0.7554350026600001,5,0.0,0.90454321688,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
206,0.0,1.0,6,0.0,0.7835481665649999,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
220,0.0,0.914523006484,3,0.0,0.9003034509319999,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
143,0.0,0.492161737039,2,0.0,0.44223137539499996,1,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
274,0.0,0.9111482026309999,4,0.0,0.8095967361040001,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
251,0.0,0.80631820324,5,0.0,0.761070228962,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
150,0.0,0.0,3,0.0,0.847761401976,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
260,0.0,0.532909204327,4,0.0,0.7019360894840001,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
253,1.0,0.8203675298499999,5,0.0,0.8262276499690001,0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
205,1.0,0.451318296033,2,0.0,0.8633358732430001,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
145,0.0,0.444157921805,2,0.0,0.39902823551,1,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
214,0.0,0.485052083499,5,0.0,1.0,0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
182,1.0,0.575612877201,5,0.0,0.9666357632510001,0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
283,0.0,0.904891736729,6,0.0,0.134339440137,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
211,0.0,0.781253842863,2,0.0,0.784678455686,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
257,0.0,0.7838370106820001,6,0.0,0.07873436088560001,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
138,0.0,0.600414218858,4,0.0,0.7585194078569999,0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
258,0.0,0.9940783326870001,5,0.0,0.826919040795,1,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
124,0.0,0.0,2,0.0,0.43634300920599994,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
140,0.0,0.579808912917,3,0.0,0.728194940792,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
110,0.0,0.503308287877,4,0.0,0.918596487843,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
215,0.0,0.478209233226,6,0.0,0.935886855382,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
133,0.0,0.550256580932,2,0.0,0.407488821665,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
140,0.0,0.500388132684,3,0.0,0.615527178625,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
261,0.0,0.642843589536,4,0.0,0.963780962255,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
270,0.0,0.48731681310900005,5,0.0,0.799451674432,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
203,0.0,0.750357833859,3,0.0,0.22730649825,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
286,0.0,0.952130887266,6,0.0,0.12137679120200001,1,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
245,0.0,0.760695705915,3,0.0,1.0,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
286,0.0,0.87753724434,3,0.0,0.9318323066099999,0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
138,0.0,0.486566739515,2,0.0,0.398036124564,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
209,0.0,0.0,3,0.0,0.928158327732,0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
182,0.0,0.688302812664,5,0.0,1.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
308,0.0,0.932072484519,6,0.0,0.112795218425,1,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
202,0.0,0.6907832490289999,4,0.0,0.732318238775,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
272,0.0,0.0,5,0.0,0.866902392849,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
235,0.0,0.0,4,0.0,0.628873294871,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
258,0.0,0.879334063376,5,0.0,0.753106748574,1,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
199,0.0,0.770047599599,4,0.0,0.177952696358,0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
306,0.0,0.831450448424,6,0.0,0.163924143416,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
110,0.0,0.547154556329,4,0.0,0.918461933694,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
196,1.0,0.8576106351970001,4,0.0,0.779149502786,0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
251,0.0,0.633976046077,3,0.0,0.7050241690090001,0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
150,1.0,0.654112651038,3,0.0,0.753187910874,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
297,0.0,0.868448908585,7,0.0,0.15403323548599998,1,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
